"treatment","leaf_number","image_number","x","y","area","reject","surface","stomata_number","angle","length","light","density"
"COL-0 HL",4,"ad-4",168.75,61.75,2570.68820189375,FALSE,"adaxial",3,79.824,19.812,"High Light",61
"COL-0 HL",4,"ad-4",18.25,387,NA,TRUE,"adaxial",44,115.278,19.906,"High Light",61
"COL-0 HL",4,"ad-4",185.25,402.75,3258.84794330135,FALSE,"adaxial",39,54.462,21.506,"High Light",61
"COL-0 HL",4,"ad-4",193.75,45,NA,TRUE,"adaxial",4,71.114,20.081,"High Light",61
"COL-0 HL",4,"ad-4",201.25,471.75,NA,TRUE,"adaxial",48,114.677,20.359,"High Light",61
"COL-0 HL",4,"ad-4",209,391.25,4019.1603172562,FALSE,"adaxial",38,123.69,19.831,"High Light",61
"COL-0 HL",4,"ad-4",209.75,179.5,6985.02889767742,FALSE,"adaxial",29,151.928,25.5,"High Light",61
"COL-0 HL",4,"ad-4",215.5,101.75,3383.63622313566,FALSE,"adaxial",6,134.061,21.57,"High Light",61
"COL-0 HL",4,"ad-4",221,291,6682.69660085249,FALSE,"adaxial",34,105.945,21.84,"High Light",61
"COL-0 HL",4,"ad-4",223,335.25,4018.40034192459,FALSE,"adaxial",37,53.471,16.8,"High Light",61
"COL-0 HL",4,"ad-4",229.25,78,3096.39443414958,FALSE,"adaxial",5,-63.435,19.007,"High Light",61
"COL-0 HL",4,"ad-4",25.25,184,NA,TRUE,"adaxial",25,-56.725,19.138,"High Light",61
"COL-0 HL",4,"ad-4",250.5,306.75,3618.18632789023,FALSE,"adaxial",35,27.979,18.118,"High Light",61
"COL-0 HL",4,"ad-4",256.5,486.5,NA,TRUE,"adaxial",57,83.66,18.111,"High Light",61
"COL-0 HL",4,"ad-4",275.25,460.75,3099.34687368524,FALSE,"adaxial",56,9.246,21.783,"High Light",61
"COL-0 HL",4,"ad-4",287,343.5,5693.35025668226,FALSE,"adaxial",36,49.086,19.849,"High Light",61
"COL-0 HL",4,"ad-4",29.25,490,NA,TRUE,"adaxial",61,57.426,21.36,"High Light",61
"COL-0 HL",4,"ad-4",290.75,184,5246.28956134528,FALSE,"adaxial",31,96.789,21.148,"High Light",61
"COL-0 HL",4,"ad-4",298,98.25,3370.71239911778,FALSE,"adaxial",19,38.454,21.708,"High Light",61
"COL-0 HL",4,"ad-4",298.5,33.75,NA,TRUE,"adaxial",7,-13.325,19.526,"High Light",61
"COL-0 HL",4,"ad-4",310.25,126.25,3433.49699192762,FALSE,"adaxial",18,-42.797,18.398,"High Light",61
"COL-0 HL",4,"ad-4",310.75,499.75,NA,TRUE,"adaxial",58,119.578,21.272,"High Light",61
"COL-0 HL",4,"ad-4",312.5,439.5,3239.70815731,FALSE,"adaxial",55,34.38,23.022,"High Light",61
"COL-0 HL",4,"ad-4",321.25,12.25,NA,TRUE,"adaxial",8,-33.996,25.933,"High Light",61
"COL-0 HL",4,"ad-4",326,195.75,3862.7337782957,FALSE,"adaxial",30,68.682,22.006,"High Light",61
"COL-0 HL",4,"ad-4",336,414.75,5504.68044193679,FALSE,"adaxial",49,-9.039,22.277,"High Light",61
"COL-0 HL",4,"ad-4",343.75,273.25,6647.42445169826,FALSE,"adaxial",33,91.332,21.506,"High Light",61
"COL-0 HL",4,"ad-4",363.25,80.75,4786.71884312668,FALSE,"adaxial",9,-66.161,23.505,"High Light",61
"COL-0 HL",4,"ad-4",371.25,169,4244.53644512932,FALSE,"adaxial",17,57.426,21.36,"High Light",61
"COL-0 HL",4,"ad-4",376.75,349,7514.13974264134,FALSE,"adaxial",50,59.744,20.839,"High Light",61
"COL-0 HL",4,"ad-4",381.75,497,NA,TRUE,"adaxial",59,29.745,20.156,"High Light",61
"COL-0 HL",4,"ad-4",412,282.75,6460.99502007969,FALSE,"adaxial",32,87.337,21.523,"High Light",61
"COL-0 HL",4,"ad-4",417.75,58.25,NA,TRUE,"adaxial",10,73.443,19.3,"High Light",61
"COL-0 HL",4,"ad-4",423,199.5,3531.45683401548,FALSE,"adaxial",16,-5.711,20.1,"High Light",61
"COL-0 HL",4,"ad-4",431.75,100.75,3423.55654736087,FALSE,"adaxial",12,-37.648,22.102,"High Light",61
"COL-0 HL",4,"ad-4",432.25,140.5,3749.14320054584,FALSE,"adaxial",13,-70.346,22.299,"High Light",61
"COL-0 HL",4,"ad-4",440.75,483.25,NA,TRUE,"adaxial",54,29.291,23.505,"High Light",61
"COL-0 HL",4,"ad-4",454,223.75,NA,TRUE,"adaxial",15,70.427,23.88,"High Light",61
"COL-0 HL",4,"ad-4",47.75,500.75,NA,TRUE,"adaxial",60,73.443,19.3,"High Light",61
"COL-0 HL",4,"ad-4",473,53.75,NA,TRUE,"adaxial",11,-26.565,21.243,"High Light",61
"COL-0 HL",4,"ad-4",473.25,186.5,NA,TRUE,"adaxial",14,23.385,20.156,"High Light",61
"COL-0 HL",4,"ad-4",485.75,368.25,NA,TRUE,"adaxial",51,105.018,21.225,"High Light",61
"COL-0 HL",4,"ad-4",49.25,76.25,3123.9809114357,FALSE,"adaxial",23,93.991,21.552,"High Light",61
"COL-0 HL",4,"ad-4",503.5,484.25,NA,TRUE,"adaxial",53,27.979,18.118,"High Light",61
"COL-0 HL",4,"ad-4",51,191,4586.09825132234,FALSE,"adaxial",26,107.526,19.925,"High Light",61
"COL-0 HL",4,"ad-4",511.25,338.75,NA,TRUE,"adaxial",52,78.69,NA,"High Light",61
"COL-0 HL",4,"ad-4",62.5,45.5,NA,TRUE,"adaxial",1,3.013,19.026,"High Light",61
"COL-0 HL",4,"ad-4",8.5,295.75,NA,TRUE,"adaxial",43,61.783,23.265,"High Light",61
"COL-0 HL",4,"ad-4",82.75,383,4458.45649565859,FALSE,"adaxial",45,88.636,21.006,"High Light",61
"COL-0 HL",4,"ad-4",87,270,4317.40808210386,FALSE,"adaxial",42,87.274,21.024,"High Light",61
"COL-0 HL",4,"ad-4",98,315.25,5562.92515928236,FALSE,"adaxial",41,140.793,24.52,"High Light",61
"COL-0 HL",4,"ad-5",0.75,228.5,NA,TRUE,"adaxial",55,63.435,NA,"High Light",55
"COL-0 HL",4,"ad-5",10.5,329.75,NA,TRUE,"adaxial",41,119.168,24.622,"High Light",55
"COL-0 HL",4,"ad-5",108.25,184.25,5014.73659078245,FALSE,"adaxial",20,64.026,21.691,"High Light",55
"COL-0 HL",4,"ad-5",119.75,354,5083.78724475916,FALSE,"adaxial",39,67.964,22.655,"High Light",55
"COL-0 HL",4,"ad-5",123.25,51.25,NA,TRUE,"adaxial",15,142.352,22.102,"High Light",55
"COL-0 HL",4,"ad-5",125.25,160.25,2846.63338685731,FALSE,"adaxial",19,59.036,20.408,"High Light",55
"COL-0 HL",4,"ad-5",129.25,276.5,6808.65573132873,FALSE,"adaxial",26,83.797,23.135,"High Light",55
"COL-0 HL",4,"ad-5",140.25,114.5,3066.08033128676,FALSE,"adaxial",17,-39.611,18.822,"High Light",55
"COL-0 HL",4,"ad-5",147.5,487.75,NA,TRUE,"adaxial",51,87.455,22.522,"High Light",55
"COL-0 HL",4,"ad-5",150.75,321.5,3119.99776962076,FALSE,"adaxial",38,136.005,20.156,"High Light",55
"COL-0 HL",4,"ad-5",163.5,53.75,NA,TRUE,"adaxial",14,158.875,23.585,"High Light",55
"COL-0 HL",4,"ad-5",175.75,132.75,3380.97244568379,FALSE,"adaxial",18,70.463,16.447,"High Light",55
"COL-0 HL",4,"ad-5",179,220.75,4845.18400408791,FALSE,"adaxial",22,81.254,19.729,"High Light",55
"COL-0 HL",4,"ad-5",196.75,338,6424.15592336019,FALSE,"adaxial",37,24.944,23.712,"High Light",55
"COL-0 HL",4,"ad-5",203.5,66.5,3266.55477300343,FALSE,"adaxial",13,152.354,23.707,"High Light",55
"COL-0 HL",4,"ad-5",206.75,194,3257.80019572257,FALSE,"adaxial",23,-18.034,22.611,"High Light",55
"COL-0 HL",4,"ad-5",221.5,95.25,6603.17884698809,FALSE,"adaxial",12,-28.926,21.708,"High Light",55
"COL-0 HL",4,"ad-5",23,382.75,NA,TRUE,"adaxial",42,33.341,22.743,"High Light",55
"COL-0 HL",4,"ad-5",241.75,216.5,4391.72402325928,FALSE,"adaxial",24,91.193,24.005,"High Light",55
"COL-0 HL",4,"ad-5",245.5,334,3824.34195285783,FALSE,"adaxial",36,50.906,20.616,"High Light",55
"COL-0 HL",4,"ad-5",251.5,0.25,NA,TRUE,"adaxial",1,-90,NA,"High Light",55
"COL-0 HL",4,"ad-5",26,216.25,NA,TRUE,"adaxial",21,53.973,20.402,"High Light",55
"COL-0 HL",4,"ad-5",267.25,356.75,1752.58750718124,FALSE,"adaxial",43,65.323,20.359,"High Light",55
"COL-0 HL",4,"ad-5",269.25,195.5,6255.40179032373,FALSE,"adaxial",25,39.036,23.817,"High Light",55
"COL-0 HL",4,"ad-5",276.25,381.25,6423.48899630407,FALSE,"adaxial",44,30.964,20.408,"High Light",55
"COL-0 HL",4,"ad-5",298,323.75,3348.64345189523,FALSE,"adaxial",35,42.357,23.005,"High Light",55
"COL-0 HL",4,"ad-5",320.75,440.75,5563.38897236293,FALSE,"adaxial",47,29.578,21.272,"High Light",55
"COL-0 HL",4,"ad-5",323.5,483.75,NA,TRUE,"adaxial",48,92.437,23.521,"High Light",55
"COL-0 HL",4,"ad-5",327,334.5,4149.62953148504,FALSE,"adaxial",34,85.03,23.087,"High Light",55
"COL-0 HL",4,"ad-5",328,241,5338.99703652987,FALSE,"adaxial",27,82.235,22.204,"High Light",55
"COL-0 HL",4,"ad-5",346.25,267.75,4971.80514583219,FALSE,"adaxial",28,114.677,20.359,"High Light",55
"COL-0 HL",4,"ad-5",360,467,NA,TRUE,"adaxial",46,43.152,21.932,"High Light",55
"COL-0 HL",4,"ad-5",361.25,111.5,5861.15173561247,FALSE,"adaxial",7,27.15,21.915,"High Light",55
"COL-0 HL",4,"ad-5",369.5,73.75,6368.40844136792,FALSE,"adaxial",6,61.783,23.265,"High Light",55
"COL-0 HL",4,"ad-5",38,454.5,NA,TRUE,"adaxial",53,70.71,21.19,"High Light",55
"COL-0 HL",4,"ad-5",385.5,158.75,5332.03824336759,FALSE,"adaxial",11,38.853,23.114,"High Light",55
"COL-0 HL",4,"ad-5",399,380,6502.71522011252,FALSE,"adaxial",45,43.264,23.345,"High Light",55
"COL-0 HL",4,"ad-5",408,3,NA,FALSE,"adaxial",2,90,NA,"High Light",55
"COL-0 HL",4,"ad-5",409,325.5,4577.96369358303,FALSE,"adaxial",32,15.255,22.804,"High Light",55
"COL-0 HL",4,"ad-5",429,81.75,2547.05997304762,FALSE,"adaxial",5,-4.514,19.059,"High Light",55
"COL-0 HL",4,"ad-5",435.5,176.75,4465.51790186661,FALSE,"adaxial",10,76.293,21.101,"High Light",55
"COL-0 HL",4,"ad-5",438.75,347.25,3422.2827942631,FALSE,"adaxial",31,135,23.335,"High Light",55
"COL-0 HL",4,"ad-5",446.25,123.5,2547.59344909039,FALSE,"adaxial",8,43.995,20.156,"High Light",55
"COL-0 HL",4,"ad-5",453,66.25,NA,FALSE,"adaxial",3,20.556,21.36,"High Light",55
"COL-0 HL",4,"ad-5",455.25,489.25,NA,TRUE,"adaxial",49,-15.018,21.225,"High Light",55
"COL-0 HL",4,"ad-5",463,248,5372.80319955238,FALSE,"adaxial",29,39.094,20.616,"High Light",55
"COL-0 HL",4,"ad-5",471.25,97,NA,FALSE,"adaxial",4,66.975,21.731,"High Light",55
"COL-0 HL",4,"ad-5",485.5,343.25,NA,TRUE,"adaxial",33,131.878,19.474,"High Light",55
"COL-0 HL",4,"ad-5",491.5,260.25,NA,TRUE,"adaxial",30,59.859,17.923,"High Light",55
"COL-0 HL",4,"ad-5",493.25,494.25,NA,TRUE,"adaxial",50,-38.884,19.912,"High Light",55
"COL-0 HL",4,"ad-5",495,155.5,NA,TRUE,"adaxial",9,99.462,18.248,"High Light",55
"COL-0 HL",4,"ad-5",64,107.25,NA,TRUE,"adaxial",16,22.036,22.655,"High Light",55
"COL-0 HL",4,"ad-5",7.5,505.75,NA,TRUE,"adaxial",54,90,NA,"High Light",55
"COL-0 HL",4,"ad-5",84.75,372.5,4686.09289301437,FALSE,"adaxial",40,159.59,22.94,"High Light",55
"COL-0 HL",4,"ad-5",88.25,456.5,NA,TRUE,"adaxial",52,24.944,23.712,"High Light",55
"COL-0 LL",1,"ab-1",0.5,361,NA,TRUE,"abaxial",22,90,NA,"Low Light",22
"COL-0 LL",1,"ab-1",106.25,446.5,NA,FALSE,"abaxial",18,51.072,16.711,"Low Light",22
"COL-0 LL",1,"ab-1",116.5,408.75,12340.6883331434,FALSE,"abaxial",17,20.556,21.36,"Low Light",22
"COL-0 LL",1,"ab-1",14.25,255.75,NA,TRUE,"abaxial",5,29.932,19.039,"Low Light",22
"COL-0 LL",1,"ab-1",140,173.75,13103.0357892538,FALSE,"abaxial",3,66.038,24.622,"Low Light",22
"COL-0 LL",1,"ab-1",145.75,101.75,11588.3333144174,FALSE,"abaxial",2,80.311,20.797,"Low Light",22
"COL-0 LL",1,"ab-1",15.75,289.25,NA,TRUE,"abaxial",6,52.352,22.102,"Low Light",22
"COL-0 LL",1,"ab-1",156,46,NA,TRUE,"abaxial",1,46.637,24.759,"Low Light",22
"COL-0 LL",1,"ab-1",223.25,225.25,17991.6200220568,FALSE,"abaxial",13,36.634,24.3,"Low Light",22
"COL-0 LL",1,"ab-1",233.25,384.5,15137.756182017,FALSE,"abaxial",16,44.061,21.57,"Low Light",22
"COL-0 LL",1,"ab-1",272.75,122.5,6529.75100644712,FALSE,"abaxial",9,2.793,20.524,"Low Light",22
"COL-0 LL",1,"ab-1",288.75,505.25,NA,TRUE,"abaxial",21,71.565,NA,"Low Light",22
"COL-0 LL",1,"ab-1",292.5,93,NA,TRUE,"abaxial",8,47.121,19.105,"Low Light",22
"COL-0 LL",1,"ab-1",3.75,194.5,NA,TRUE,"abaxial",4,-63.435,NA,"Low Light",22
"COL-0 LL",1,"ab-1",301,125.25,9105.36159495763,FALSE,"abaxial",10,19.654,22.299,"Low Light",22
"COL-0 LL",1,"ab-1",308.75,350,12930.1117277245,FALSE,"abaxial",15,156.615,20.156,"Low Light",22
"COL-0 LL",1,"ab-1",393.25,290.25,13404.6133908278,FALSE,"abaxial",14,81.158,22.771,"Low Light",22
"COL-0 LL",1,"ab-1",406.75,56.5,NA,TRUE,"abaxial",7,85.914,21.054,"Low Light",22
"COL-0 LL",1,"ab-1",417.25,401.5,NA,TRUE,"abaxial",19,74.624,20.742,"Low Light",22
"COL-0 LL",1,"ab-1",436.75,217.5,NA,TRUE,"abaxial",12,63.435,21.243,"Low Light",22
"COL-0 LL",1,"ab-1",493.25,146.75,NA,TRUE,"abaxial",11,7.306,19.66,"Low Light",22
"COL-0 LL",1,"ab-1",504.5,378.75,NA,TRUE,"abaxial",20,84.685,21.593,"Low Light",22
"COL-0 LL",1,"ab-2",101.25,46.5,NA,TRUE,"abaxial",1,38.66,22.411,"Low Light",23
"COL-0 LL",1,"ab-2",130,497,NA,FALSE,"abaxial",21,18.435,22.136,"Low Light",23
"COL-0 LL",1,"ab-2",139.25,409,15421.1522642921,FALSE,"abaxial",19,-7.595,22.699,"Low Light",23
"COL-0 LL",1,"ab-2",192.75,63,NA,TRUE,"abaxial",2,65.898,20.815,"Low Light",23
"COL-0 LL",1,"ab-2",2.25,157.75,NA,TRUE,"abaxial",7,71.565,NA,"Low Light",23
"COL-0 LL",1,"ab-2",219.5,201.5,16627.8726581666,FALSE,"abaxial",8,-19.179,24.352,"Low Light",23
"COL-0 LL",1,"ab-2",23.25,252.75,NA,TRUE,"abaxial",17,8.842,22.771,"Low Light",23
"COL-0 LL",1,"ab-2",258.75,49.25,NA,TRUE,"abaxial",3,25.907,19.455,"Low Light",23
"COL-0 LL",1,"ab-2",271.5,357.5,12279.8855714506,FALSE,"abaxial",15,14.036,20.616,"Low Light",23
"COL-0 LL",1,"ab-2",281,318,6365.54909804379,FALSE,"abaxial",12,45,19.799,"Low Light",23
"COL-0 LL",1,"ab-2",282.5,266,9497.04830090754,FALSE,"abaxial",9,22.38,18.385,"Low Light",23
"COL-0 LL",1,"ab-2",309.5,34,NA,TRUE,"abaxial",4,75.256,19.647,"Low Light",23
"COL-0 LL",1,"ab-2",321.5,96.75,12507.2297057827,FALSE,"abaxial",5,19.855,19.138,"Low Light",23
"COL-0 LL",1,"ab-2",347.75,376.75,8313.55282731972,FALSE,"abaxial",13,42.955,19.812,"Low Light",23
"COL-0 LL",1,"ab-2",377.25,444.75,NA,FALSE,"abaxial",22,58.134,21.783,"Low Light",23
"COL-0 LL",1,"ab-2",39.5,452.25,NA,TRUE,"abaxial",20,126.027,20.402,"Low Light",23
"COL-0 LL",1,"ab-2",391.25,260,13011.7204517926,FALSE,"abaxial",10,34.439,21.219,"Low Light",23
"COL-0 LL",1,"ab-2",417.5,418,NA,FALSE,"abaxial",23,46.975,20.518,"Low Light",23
"COL-0 LL",1,"ab-2",438.5,112.75,NA,TRUE,"abaxial",6,12.68,20.5,"Low Light",23
"COL-0 LL",1,"ab-2",439.25,299.75,NA,TRUE,"abaxial",11,91.397,20.506,"Low Light",23
"COL-0 LL",1,"ab-2",470,361,NA,TRUE,"abaxial",14,48.576,22.672,"Low Light",23
"COL-0 LL",1,"ab-2",81.25,286.75,12522.9754681805,FALSE,"abaxial",18,-19.231,22.771,"Low Light",23
"COL-0 LL",1,"ab-2",85,237,10745.7977472923,FALSE,"abaxial",16,-6.009,19.105,"Low Light",23
"COL-0 LL",1,"ab-3",1,118.5,NA,TRUE,"abaxial",2,45,NA,"Low Light",20
"COL-0 LL",1,"ab-3",122.5,409.25,NA,TRUE,"abaxial",14,109.573,23.88,"Low Light",20
"COL-0 LL",1,"ab-3",173,73.5,NA,TRUE,"abaxial",4,129.472,22.023,"Low Light",20
"COL-0 LL",1,"ab-3",188.5,398,NA,TRUE,"abaxial",15,94.97,23.087,"Low Light",20
"COL-0 LL",1,"ab-3",201.5,211.25,12415.2110468064,FALSE,"abaxial",7,77.471,23.049,"Low Light",20
"COL-0 LL",1,"ab-3",233.75,237,13916.8763275749,FALSE,"abaxial",8,-43.919,18.742,"Low Light",20
"COL-0 LL",1,"ab-3",298,98,NA,TRUE,"abaxial",5,-30.466,19.723,"Low Light",20
"COL-0 LL",1,"ab-3",323,176.5,10550.5100202037,FALSE,"abaxial",6,120.069,21.954,"Low Light",20
"COL-0 LL",1,"ab-3",338.5,487.25,NA,TRUE,"abaxial",19,116.003,22.809,"Low Light",20
"COL-0 LL",1,"ab-3",340,400.75,11074.2871805963,FALSE,"abaxial",16,157.38,19.5,"Low Light",20
"COL-0 LL",1,"ab-3",376.25,373.25,13071.4318357491,FALSE,"abaxial",17,75.651,22.192,"Low Light",20
"COL-0 LL",1,"ab-3",398.5,198,14079.4810980718,FALSE,"abaxial",9,39.094,20.616,"Low Light",20
"COL-0 LL",1,"ab-3",435,499.75,NA,FALSE,"abaxial",20,5.947,24.13,"Low Light",20
"COL-0 LL",1,"ab-3",440,1.5,NA,TRUE,"abaxial",12,45,NA,"Low Light",20
"COL-0 LL",1,"ab-3",471.75,222.75,NA,TRUE,"abaxial",10,-23.552,21.272,"Low Light",20
"COL-0 LL",1,"ab-3",476.5,391.5,NA,TRUE,"abaxial",18,104.621,23.77,"Low Light",20
"COL-0 LL",1,"ab-3",502.25,194.25,NA,TRUE,"abaxial",11,84.174,24.627,"Low Light",20
"COL-0 LL",1,"ab-3",81.25,361,NA,TRUE,"abaxial",13,-36.027,20.402,"Low Light",20
"COL-0 LL",1,"ab-3",88.75,163.25,NA,TRUE,"abaxial",3,-11.31,22.946,"Low Light",20
"COL-0 LL",1,"ab-3",9,87.5,NA,TRUE,"abaxial",1,117.759,21.471,"Low Light",20
"COL-0 LL",1,"ab-4",199.25,380,NA,TRUE,"abaxial",18,-165.619,20.131,"Low Light",24
"COL-0 LL",1,"ab-4",211.75,343.25,11544.133383431,FALSE,"abaxial",17,144.462,21.506,"Low Light",24
"COL-0 LL",1,"ab-4",212.25,6.25,NA,TRUE,"abaxial",2,-12.995,20.012,"Low Light",24
"COL-0 LL",1,"ab-4",222.25,104.75,11652.825166564,FALSE,"abaxial",4,128.884,19.912,"Low Light",24
"COL-0 LL",1,"ab-4",267.5,135,11017.3681523173,FALSE,"abaxial",9,155.772,21.932,"Low Light",24
"COL-0 LL",1,"ab-4",272.75,73.75,4199.45114594039,FALSE,"abaxial",5,25.907,19.455,"Low Light",24
"COL-0 LL",1,"ab-4",28.25,388.25,NA,TRUE,"abaxial",20,152.819,20.797,"Low Light",24
"COL-0 LL",1,"ab-4",298.25,255.75,15812.438538242,FALSE,"abaxial",13,136.79,22.638,"Low Light",24
"COL-0 LL",1,"ab-4",312.75,65.25,NA,TRUE,"abaxial",6,-4.185,20.555,"Low Light",24
"COL-0 LL",1,"ab-4",330.25,336.25,12647.4858394308,FALSE,"abaxial",16,131.309,21.966,"Low Light",24
"COL-0 LL",1,"ab-4",348.75,442,NA,TRUE,"abaxial",23,-16.314,21.36,"Low Light",24
"COL-0 LL",1,"ab-4",381.25,436.25,NA,TRUE,"abaxial",24,10.713,18.828,"Low Light",24
"COL-0 LL",1,"ab-4",446.25,153,NA,TRUE,"abaxial",8,-14.931,23.286,"Low Light",24
"COL-0 LL",1,"ab-4",448.75,251,NA,TRUE,"abaxial",14,27.216,19.679,"Low Light",24
"COL-0 LL",1,"ab-4",48,486.5,NA,FALSE,"abaxial",21,144.782,20.809,"Low Light",24
"COL-0 LL",1,"ab-4",48.5,51.75,NA,TRUE,"abaxial",3,25.278,19.906,"Low Light",24
"COL-0 LL",1,"ab-4",482.75,80.75,NA,TRUE,"abaxial",7,14.349,22.192,"Low Light",24
"COL-0 LL",1,"ab-4",483.25,381,NA,TRUE,"abaxial",15,60.803,19.474,"Low Light",24
"COL-0 LL",1,"ab-4",52,378.25,9454.49508888261,FALSE,"abaxial",19,-165.964,18.554,"Low Light",24
"COL-0 LL",1,"ab-4",53,271.75,NA,TRUE,"abaxial",12,133.995,20.156,"Low Light",24
"COL-0 LL",1,"ab-4",67.5,3.75,NA,FALSE,"abaxial",1,-9.039,22.277,"Low Light",24
"COL-0 LL",1,"ab-4",71.5,508,NA,TRUE,"abaxial",22,45,NA,"Low Light",24
"COL-0 LL",1,"ab-4",83.25,202.75,NA,TRUE,"abaxial",10,52.352,22.102,"Low Light",24
"COL-0 LL",1,"ab-4",98.5,232,10285.4575258736,FALSE,"abaxial",11,129.806,23.431,"Low Light",24
"COL-0 LL",1,"ad-1",0.5,288.25,NA,TRUE,"adaxial",8,90,NA,"Low Light",19
"COL-0 LL",1,"ad-1",130,187,NA,TRUE,"adaxial",7,25.346,21.024,"Low Light",19
"COL-0 LL",1,"ad-1",159.25,132.5,NA,TRUE,"adaxial",6,-52.001,20.304,"Low Light",19
"COL-0 LL",1,"ad-1",166,255,16653.9627583205,FALSE,"adaxial",9,48.576,22.672,"Low Light",19
"COL-0 LL",1,"ad-1",175.25,0.75,NA,TRUE,"adaxial",1,45,NA,"Low Light",19
"COL-0 LL",1,"ad-1",237.25,396.25,10686.6822067888,FALSE,"adaxial",13,77.005,20.012,"Low Light",19
"COL-0 LL",1,"ad-1",245.25,357.75,10141.3087611394,FALSE,"adaxial",14,48.691,21.966,"Low Light",19
"COL-0 LL",1,"ad-1",272.75,510.75,NA,FALSE,"adaxial",19,18.435,NA,"Low Light",19
"COL-0 LL",1,"ad-1",288,78,NA,TRUE,"adaxial",2,50.194,23.431,"Low Light",19
"COL-0 LL",1,"ad-1",348,344,12097.5317964395,FALSE,"adaxial",15,82.235,22.204,"Low Light",19
"COL-0 LL",1,"ad-1",348.25,389.5,13194.7173314948,FALSE,"adaxial",16,29.745,20.156,"Low Light",19
"COL-0 LL",1,"ad-1",351.75,243.5,12543.8891725146,FALSE,"adaxial",10,71.114,20.081,"Low Light",19
"COL-0 LL",1,"ad-1",362.75,214.5,9009.8828598851,FALSE,"adaxial",5,-11.041,20.887,"Low Light",19
"COL-0 LL",1,"ad-1",425.5,173.5,NA,TRUE,"adaxial",4,68.199,21.541,"Low Light",19
"COL-0 LL",1,"ad-1",484,28,NA,TRUE,"adaxial",3,37.875,22.804,"Low Light",19
"COL-0 LL",1,"ad-1",494.25,443,NA,TRUE,"adaxial",17,91.302,22.006,"Low Light",19
"COL-0 LL",1,"ad-1",76.5,416.75,NA,TRUE,"adaxial",12,103.707,21.101,"Low Light",19
"COL-0 LL",1,"ad-1",96.25,505,NA,TRUE,"adaxial",18,-63.435,NA,"Low Light",19
"COL-0 LL",1,"ad-1",98.75,386.75,11860.779261584,FALSE,"adaxial",11,-24.864,22.594,"Low Light",19
"COL-0 LL",1,"ad-2",152.5,188.25,NA,TRUE,"adaxial",3,51.766,21.006,"Low Light",12
"COL-0 LL",1,"ad-2",181.25,454,NA,TRUE,"adaxial",11,21.318,22.006,"Low Light",12
"COL-0 LL",1,"ad-2",195.75,138.75,NA,TRUE,"adaxial",2,98.842,22.771,"Low Light",12
"COL-0 LL",1,"ad-2",203.75,288.5,NA,TRUE,"adaxial",5,-12.529,23.049,"Low Light",12
"COL-0 LL",1,"ad-2",319.5,272,18153.4628081449,FALSE,"adaxial",6,-45,21.213,"Low Light",12
"COL-0 LL",1,"ad-2",346.75,461.75,NA,FALSE,"adaxial",10,15.751,20.261,"Low Light",12
"COL-0 LL",1,"ad-2",392.75,225.5,13974.1285212152,FALSE,"adaxial",7,41.878,19.474,"Low Light",12
"COL-0 LL",1,"ad-2",427,54.25,NA,TRUE,"adaxial",1,-9.926,20.304,"Low Light",12
"COL-0 LL",1,"ad-2",438.75,440,NA,FALSE,"adaxial",9,32.152,20.67,"Low Light",12
"COL-0 LL",1,"ad-2",447.75,161.75,NA,FALSE,"adaxial",12,-1.397,20.506,"Low Light",12
"COL-0 LL",1,"ad-2",454.75,330.75,NA,FALSE,"adaxial",8,23.839,23.505,"Low Light",12
"COL-0 LL",1,"ad-2",76.25,1,NA,TRUE,"adaxial",4,-3.094,18.527,"Low Light",12
"COL-0 LL",1,"ad-3",108.25,170.25,NA,TRUE,"adaxial",10,147.339,23.162,"Low Light",19
"COL-0 LL",1,"ad-3",116.75,86.75,NA,TRUE,"adaxial",11,93.366,25.544,"Low Light",19
"COL-0 LL",1,"ad-3",146.25,456,NA,TRUE,"adaxial",14,29.427,22.389,"Low Light",19
"COL-0 LL",1,"ad-3",170.25,338.75,19929.8552141245,FALSE,"adaxial",19,133.091,21.225,"Low Light",19
"COL-0 LL",1,"ad-3",185,508.75,NA,TRUE,"adaxial",15,-26.565,NA,"Low Light",19
"COL-0 LL",1,"ad-3",201.75,200.75,12518.0759822273,FALSE,"adaxial",9,-32.661,23.162,"Low Light",19
"COL-0 LL",1,"ad-3",202.75,46.5,NA,FALSE,"adaxial",1,-18.853,21.662,"Low Light",19
"COL-0 LL",1,"ad-3",267.25,97.25,15220.5051438419,FALSE,"adaxial",3,-37.147,20.7,"Low Light",19
"COL-0 LL",1,"ad-3",281.5,244.75,11313.0692647968,FALSE,"adaxial",8,14.036,22.677,"Low Light",19
"COL-0 LL",1,"ad-3",324.25,319,16055.5494329068,FALSE,"adaxial",18,103.325,19.526,"Low Light",19
"COL-0 LL",1,"ad-3",375,440.75,NA,TRUE,"adaxial",16,97.595,22.699,"Low Light",19
"COL-0 LL",1,"ad-3",380,26.75,NA,TRUE,"adaxial",2,92.545,22.522,"Low Light",19
"COL-0 LL",1,"ad-3",382.75,234.5,14833.2419912737,FALSE,"adaxial",7,109.855,19.138,"Low Light",19
"COL-0 LL",1,"ad-3",454.25,106.25,NA,TRUE,"adaxial",4,-22.521,22.192,"Low Light",19
"COL-0 LL",1,"ad-3",46.75,242.5,NA,TRUE,"adaxial",12,122.005,23.585,"Low Light",19
